"부류코드(catgoryCode)","부류명(catgoryNm)","품목코드(stdPrdlstCode)","품목명(stdPrdlstNm)","HSK류코드(hskLclasCode)","HSK류명(hskLclasNm)","HSK호코드(hskMclasCode)","HSK호명(hskMclasNm)","HSK소호코드(hskSclasCode)","HSK소호명(hskSclasNm)","HSK품목코드(hskPrdlstCode)","HSK품목명(hskPrdlstNm)","업데이트일자(updtDe)"
"19","약용작물류","197601","산조인","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909020","산조인(酸棗仁)","2015-12-03"
"19","약용작물류","198701","원지","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211903000","원지(遠志)","2015-12-03"
"19","약용작물류","19A901","황련","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211902000","황련(黃連)","2015-12-03"
"19","약용작물류","19B401","감초","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211906000","감초","2015-12-03"
"19","약용작물류","19G301","무화과","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0804","대추야자ㆍ무화과ㆍ파인애플ㆍ아보카도(avocado)ㆍ구아바(guava)ㆍ망고(mango)ㆍ망고스틴(mangosteen)(신선하거나 건조한 것으로 한정한다)","080420","무화과","0804200000","무화과","2015-12-03"
"19","약용작물류","19J101","사인","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909010","사인(砂仁)","2015-12-03"
"19","약용작물류","19N801","육두구","09","커피·차·마테(mate)·향신료","0908","육두구ㆍ메이스(mace)ㆍ소두구","090811","육두구","0908110000","부수지도 잘게 부수지도 않은 것","2015-12-03"
"19","약용작물류","19O101","인삼","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121120","인삼","","","2015-12-03"
"20","화목류","2026D8","장미(스탠다드)","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0804","대추야자ㆍ무화과ㆍ파인애플ㆍ아보카도(avocado)ㆍ구아바(guava)ㆍ망고(mango)ㆍ망고스틴(mangosteen)(신선하거나 건조한 것으로 한정한다)","080450","구아바(guava)ㆍ망고(mango)ㆍ망고스틴(mangosteen)","0804502000","망고(mango)","2015-12-03"
"20","화목류","2026S4","장미(스탠다드)","10","곡물","1005","옥수수","100590","기타","1005902000","팝콘","2015-12-03"
"21","초화류","219501","채소","07","식용의 채소·뿌리·괴경(塊莖)","0706","당근ㆍ순무ㆍ샐러드용 사탕무뿌리ㆍ선모(仙茅)ㆍ셀러리액(celeriac)ㆍ무와 그 밖에 이와 유사한 식용 뿌리(신선한 것이나 냉장한 것으로 한정한다)","070690","기타","0706904000","도라지","2015-12-03"
"21","초화류","219502","채소","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0810","그 밖의 과실(신선한 것으로 한정한다)","081010","초본류 딸기","0810100000","초본류 딸기","2015-12-03"
"21","초화류","219504","채소","07","식용의 채소·뿌리·괴경(塊莖)","0702","토마토(신선한 것이나 냉장한 것으로 한정한다)","070200","토마토(신선한 것이나 냉장한 것으로 한정한다)","0702000000","토마토(신선한 것이나 냉장한 것으로 한정한다)","2015-12-03"
"22","난류","2202N1","덴파레","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0805","감귤류의 과실(신선하거나 건조한 것으로 한정한다)","080510","오렌지","0805100000","오렌지","2015-12-03"
"23","선인장/다육식물류","237906","선인장","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0803","바나나[플랜틴(plantain)을 포함하며  ， 신선하거나 건조한 것으로 한정한다]","080310","플랜틴(plantain)","0803100000","플랜틴(plantain)","2015-12-03"
"24","숙근류","240143","거베라","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1210","홉(hop)[신선하거나 건조한 것으로서 잘게 부순 것인지 또는 가루나 펠릿(pellet) 모양인지에 상관없다]  ， 루플린(lupulin)","121020","홉(hop)[잘게 부순 것ㆍ가루 모양ㆍ펠릿(pellet) 모양으로 한정한다]  ， 루플린(lupulin)","1210201000","홉(hop)","2015-12-03"
"24","숙근류","240338","국화(스프레이)","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0805","감귤류의 과실(신선하거나 건조한 것으로 한정한다)","080550","레몬[시트러스 리몬(Citrus limon)ㆍ시트러스 리머늄(Citrus limonum)]  ， 라임(lime)[시트러스 오란티폴리아(Citrus aurantifolia)ㆍ시트러스 라티폴리아(Citrus latifolia)]","0805501000","레몬(시트리스 리몬 및 시트리스 리머늄)","2015-12-03"
"24","숙근류","2403FL","국화(스프레이)","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0802","그 밖의 견과류(신선하거나 건조한 것으로 한정하며  ， 껍데기나 껍질을 벗겼는지에 상관없다)","080290","기타","0802902020","껍데기를 벗긴 것","2015-12-03"
"24","숙근류","2403FR","국화(스프레이)","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0809","살구ㆍ체리ㆍ복숭아[넥터린(nectarine)을 포함한다]ㆍ자두ㆍ슬로(sloe)(신선한 것으로 한정한다)","080940","자두와 슬로(sloe)","0809401000","자두","2015-12-03"
"26","관엽식물류","262401","아나나스","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602901030","구즈마니아","2015-12-03"
"26","관엽식물류","263334","안스리움","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0805","감귤류의 과실(신선하거나 건조한 것으로 한정한다)","080510","오렌지","0805100000","오렌지","2015-12-03"
"26","관엽식물류","264204","칼랑코에","08","식용의 과실과 견과류  ，감귤류·멜론의 껍질","0805","감귤류의 과실(신선하거나 건조한 것으로 한정한다)","080550","레몬[시트러스 리몬(Citrus limon)ㆍ시트러스 리머늄(Citrus limonum)]  ， 라임(lime)[시트러스 오란티폴리아(Citrus aurantifolia)ㆍ시트러스 라티폴리아(Citrus latifolia)]","0805501000","레몬(시트리스 리몬 및 시트리스 리머늄)","2015-12-03"
"26","관엽식물류","266601","고사리류","05","다른 류로 분류되지 않은 동물성 생산품","0507","아이보리(ivory)ㆍ귀갑(龜甲)ㆍ고래수염과 그 털ㆍ뿔(horn)ㆍ사슴뿔ㆍ발굽ㆍ발톱ㆍ부리(가공하지 않은 것과 단순히 정리한 것으로 한정하며  ， 특정한 모양으로 깎은 것은 제외한다)  ， 이들의 가루와 웨이스트(waste)","050790","기타","0507901200","녹각","2015-12-03"
"29","산림종묘","290102","종자","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060220","수목과 관목(식용 과실이나 견과류의 것으로서 접목했는지에 상관없다)","0602207030","잣나무","2015-12-03"
"29","산림종묘","290103","종자","44","목재와 그 제품  ， 목탄","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]","440320","기타(침엽수류로 한정한다)","4403204000","전나무","2015-12-03"
"29","산림종묘","290104","종자","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602902020","낙엽송","2015-12-03"
"29","산림종묘","290106","종자","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602902030","삼나무","2015-12-03"
"29","산림종묘","290107","종자","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602902040","편백","2015-12-03"
"29","산림종묘","290117","종자","44","목재와 그 제품  ， 목탄","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]","440399","기타","4403993050","자작나무","2015-12-03"
"29","산림종묘","290121","종자","44","목재와 그 제품  ， 목탄","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]","440399","기타","4403991040","물푸레나무","2015-12-03"
"29","산림종묘","290124","종자","44","목재와 그 제품  ， 목탄","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]","440399","기타","4403994000","오동나무","2015-12-03"
"29","산림종묘","290125","종자","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060220","수목과 관목(식용 과실이나 견과류의 것으로서 접목했는지에 상관없다)","0602207010","밤나무","2015-12-03"
"29","산림종묘","290126","종자","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060220","수목과 관목(식용 과실이나 견과류의 것으로서 접목했는지에 상관없다)","0602207020","호도나무","2015-12-03"
"29","산림종묘","290133","종자","44","목재와 그 제품  ， 목탄","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]","440320","기타(침엽수류로 한정한다)","4403207000","가문비나무","2015-12-03"
"29","산림종묘","290138","종자","44","목재와 그 제품  ， 목탄","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]","440399","기타","4403993060","피나무","2015-12-03"
"29","산림종묘","290202","묘목","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060220","수목과 관목(식용 과실이나 견과류의 것으로서 접목했는지에 상관없다)","0602207030","잣나무","2015-12-03"
"29","산림종묘","290204","묘목","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602902020","낙엽송","2015-12-03"
"29","산림종묘","290205","묘목","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602902030","삼나무","2015-12-03"
"29","산림종묘","290206","묘목","06","살아 있는 수목과 그 밖의 식물  ， 인경(鱗莖)·뿌리와 이와 유사함 물품  ， 절화(切花)와 장식용 잎","0602","그 밖의 살아 있는 식물(뿌리를 포함한다)ㆍ꺾꽂이용 가지ㆍ접붙임용 가지  ， 버섯의 종균(種菌)","060290","기타","0602902040","편백","2015-12-03"
